tripduration,starttime
49.76666667,966.2666667
2.95,966.3
30.18333333,966.4
16.08333333,966.4
19.41666667,966.5
49.03333333,966.5
2.983333333,966.5166667
17.71666667,966.6333333
25.06666667,966.7
9.05,966.7166667
38.71666667,966.7333333
7.95,966.75
81.13333333,966.7833333
17.23333333,966.8166667
19.13333333,966.85
17.95,966.8833333
9.333333333,966.9333333
46,967.1
9.333333333,967.1833333
80.1,967.25
7.066666667,967.25
13.03333333,967.5666667
35.85,967.8166667
21.48333333,967.8166667
5.05,967.8666667
24.06666667,967.9333333
19.28333333,967.9333333
21.18333333,968.0166667
5.8,968.0833333
9.3,968.1333333
8.9,968.2
7.65,968.75
16.66666667,968.7833333
3.8,969.1166667
18.26666667,969.15
23.9,969.2666667
10.66666667,969.3
10.65,969.3833333
10.61666667,969.3833333
8.15,969.4833333
18.6,969.65
7.95,969.7666667
15.41666667,969.9166667
1.133333333,970
29.26666667,970.2
5.316666667,970.3833333
10.86666667,970.4333333
14.95,970.4333333
9.2,970.5166667
12.33333333,970.7
24.01666667,970.8333333
7.45,970.8333333
26.41666667,970.9333333
10.88333333,970.9333333
9.216666667,970.9333333
5.4,970.95
24.78333333,971
5.85,971.0166667
15.11666667,971.05
2.983333333,971.15
26.48333333,971.2
10.51666667,971.2333333
10.05,971.25
6.5,971.5333333
5.566666667,971.6166667
48.18333333,971.7666667
25.36666667,971.9666667
27,972.0166667
3.716666667,972.0833333
20.45,972.2
24.93333333,972.2
21.93333333,972.4166667
15.83333333,972.4166667
13.05,972.5166667
2.583333333,972.5833333
17.6,972.7166667
193.3333333,972.8
10.78333333,972.8
14.5,972.9666667
4.766666667,973.1333333
18.61666667,973.2166667
11.4,973.2666667
19.43333333,973.55
14.1,973.8333333
6.916666667,974.0166667
20.58333333,974.15
3.666666667,974.2666667
15.98333333,974.35
3.066666667,974.3666667
15.01666667,974.5333333
21.91666667,974.6666667
1005.25,974.75
5.516666667,974.75
3.4,974.8166667
14.68333333,974.8833333
43.3,975
6.233333333,975.1
97.43333333,975.25
10.75,975.2833333
15.1,975.3
1487.9,975.4333333
7.3,975.5833333
4.566666667,975.7333333
4.233333333,975.7333333
8.05,975.75
17.36666667,975.75
18.76666667,976.1833333
15.91666667,976.2
16.18333333,976.2
41.91666667,976.2333333
12.15,976.4
4.616666667,976.4166667
41.68333333,976.4833333
6.35,976.5166667
6.816666667,976.6
14.18333333,976.6166667
11.21666667,976.65
4.35,976.7166667
14.13333333,976.75
8.916666667,976.8833333
17.85,977
16.58333333,977.05
11.06666667,977.0666667
39.96666667,977.0666667
20.08333333,977.1
12.88333333,977.1166667
3.766666667,977.2333333
13.65,977.3333333
7.033333333,977.3333333
14.3,977.35
14.13333333,977.35
1.283333333,977.3666667
13.61666667,977.3833333
41.05,977.5333333
13.26666667,977.5666667
23.51666667,977.6
7.183333333,977.6833333
11.6,977.7
6.3,977.7166667
9.416666667,977.75
8.666666667,977.7833333
15.51666667,977.9166667
14.46666667,977.9666667
6.75,978.0666667
19.63333333,978.1333333
10.36666667,978.1833333
2.916666667,978.35
12,978.4166667
18.11666667,978.5166667
38.28333333,978.9166667
4.483333333,978.9833333
28.88333333,979.2
3.6,979.2
69.43333333,979.3166667
18.75,979.3666667
19.31666667,979.5333333
8.433333333,979.5833333
7.7,979.8833333
10.15,979.8833333
14.71666667,979.9166667
8.716666667,979.9333333
7.483333333,980.0833333
6.833333333,980.1666667
10.28333333,980.1833333
10.76666667,980.2
10.18333333,980.2333333
18.01666667,980.2333333
36.11666667,980.35
16.36666667,980.5
4.483333333,980.5166667
34.75,980.5666667
12.5,980.6333333
7.116666667,980.6833333
6.683333333,980.8
10.31666667,980.9333333
8.033333333,980.95
2.766666667,981.1
20.56666667,981.15
25.31666667,981.25
2.283333333,981.3333333
67.95,981.4
7.716666667,981.5166667
4.483333333,981.7166667
47.76666667,981.7333333
9.583333333,981.9666667
39.15,981.9666667
16.76666667,982
8.316666667,982.1
5.15,982.1
8.033333333,982.15
8.116666667,982.1666667
12.8,982.1833333
8.216666667,982.2833333
6.166666667,982.35
6.533333333,982.4
39.13333333,982.7333333
6.766666667,982.7666667
33.06666667,982.7833333
15.03333333,982.85
24.11666667,982.9
9.633333333,983.0666667
50.86666667,983.1833333
5.533333333,983.3
23.45,983.3
4.366666667,983.3
9.05,983.3666667
32.08333333,983.4833333
7.1,983.5166667
21.08333333,983.5166667
2.266666667,983.5166667
19.68333333,983.55
7,983.7
7.316666667,983.7166667
3.666666667,983.7333333
11.38333333,983.8
5.716666667,983.8333333
15.23333333,983.8666667
8.85,983.9
17.73333333,983.9666667
14.2,984.0333333
5.633333333,984.0666667
12.66666667,984.1666667
62.7,984.25
32.01666667,984.3666667
30.91666667,984.4666667
3.733333333,984.4833333
8.966666667,984.5666667
19.88333333,984.6666667
62.93333333,984.7166667
4.833333333,984.8166667
4.433333333,984.9
4.65,984.9333333
18.11666667,984.9333333
9.716666667,984.9833333
5.216666667,985.05
30.65,985.1333333
31.83333333,985.1833333
15.18333333,985.2
22.23333333,985.6333333
17.93333333,985.75
18.63333333,985.8666667
22.06666667,985.9
34.35,986.1666667
21.61666667,986.3
28.05,986.3333333
10.58333333,986.45
11.15,986.5833333
7.1,986.7333333
11.5,986.7666667
22.41666667,986.8833333
13.81666667,986.9
22.25,986.95
21.93333333,987.05
29.4,987.2666667
7.083333333,987.3333333
10.18333333,987.3833333
1.016666667,987.4833333
3.5,987.55
13.45,987.65
7.466666667,987.6666667
19.65,987.7333333
12.1,987.8166667
13.05,987.8833333
20.13333333,988.0333333
7.716666667,988.05
19.55,988.0833333
18.6,988.2833333
16.98333333,988.3
7.483333333,988.45
24.7,988.7
4.033333333,988.85
14.48333333,989
14.35,989
50.86666667,989.0166667
27.41666667,989.2
10.21666667,989.2333333
5.816666667,989.2333333
29.93333333,989.4
19.36666667,989.4166667
8.966666667,989.4166667
12.83333333,989.4666667
88.6,989.5833333
16.58333333,989.6166667
88.41666667,989.65
4.85,989.7
21.66666667,989.7
7.316666667,989.7333333
28.03333333,989.7833333
8.866666667,989.8333333
11.81666667,989.9166667
3.166666667,989.95
7.833333333,990.0833333
11.83333333,990.1833333
9.866666667,990.2333333
12.88333333,990.3
23.23333333,990.3166667
7.1,990.35
4.866666667,990.4
5.183333333,990.4
16.28333333,990.4166667
77.7,990.45
28.85,990.6
22.03333333,990.6
98,990.6166667
39.03333333,990.6666667
30.03333333,990.75
23.43333333,990.75
6.816666667,990.7833333
39.33333333,990.8166667
19.85,990.8333333
13.6,990.9
13.81666667,990.9666667
12.21666667,990.9833333
12.2,991.1166667
9.933333333,991.1333333
26.8,991.1333333
17.16666667,991.15
6.5,991.2166667
12.71666667,991.2166667
1.466666667,991.2333333
16.93333333,991.3166667
16.81666667,991.3666667
26.65,991.3666667
5.766666667,991.4666667
18.63333333,991.4833333
7.6,991.55
14.65,991.5833333
13.75,991.8333333
3.633333333,991.9666667
10.03333333,991.9833333
6.666666667,992.1166667
14.8,992.3166667
16.08333333,992.3833333
12.41666667,992.4833333
12.71666667,992.4833333
42.15,992.5
12.71666667,992.5666667
12.8,992.6
10.86666667,992.8
56.83333333,992.8333333
11.91666667,992.8833333
29.81666667,992.9166667
25.48333333,992.9333333
4.366666667,992.95
1.116666667,992.9666667
56.43333333,992.9833333
34.93333333,993.0333333
17.08333333,993.05
69.81666667,993.1
5.416666667,993.1333333
18.76666667,993.1833333
9.166666667,993.2666667
25.25,993.4
10.43333333,993.4166667
8.25,993.5
9.733333333,993.5
15.13333333,993.6166667
15.85,993.7166667
2.516666667,993.75
8.283333333,993.8333333
15.63333333,993.8833333
28.83333333,993.9
17.5,994.0166667
12.41666667,994.0666667
6.15,994.2
6.933333333,994.2333333
11.88333333,994.25
4.033333333,994.25
13.08333333,994.2833333
15.36666667,994.45
20.26666667,994.5
21.95,994.8166667
41.68333333,994.85
35.93333333,995.0166667
16.36666667,995.0333333
2.433333333,995.2166667
14.18333333,995.25
13.03333333,995.2666667
5.916666667,995.3333333
15.91666667,995.3333333
16.05,995.3833333
30.91666667,995.4333333
15.5,995.45
16.33333333,995.5
6.766666667,995.55
5.983333333,995.55
30.9,995.6333333
14.45,995.7666667
74.55,995.85
29.08333333,996.05
61,996.1
45.08333333,996.1166667
4.966666667,996.15
3.8,996.2333333
9.066666667,996.2666667
16.93333333,996.2833333
15.21666667,996.35
23.81666667,996.4666667
7.9,996.4833333
15.98333333,996.6166667
18.35,996.6166667
53.73333333,996.65
4.866666667,996.6666667
19.26666667,996.6833333
34.65,996.7
5.383333333,996.7333333
13.26666667,996.85
13.98333333,996.9166667
12.46666667,997
12.21666667,997
34.26666667,997.0166667
34.63333333,997.0166667
17.83333333,997.1166667
20.08333333,997.3333333
14.2,997.3333333
3.15,997.4
18.35,997.55
5.316666667,997.65
21.73333333,997.75
13.9,997.8
16.9,998.0166667
52.53333333,998.0333333
9.683333333,998.1666667
11.45,998.4
27.88333333,998.45
15.16666667,998.5166667
11.93333333,998.9
8.833333333,998.95
7.066666667,999.1
26.7,999.1166667
20.4,999.2666667
3.983333333,999.2666667
21.45,999.2833333
36.46666667,999.4666667
18.21666667,999.4666667
50.73333333,999.5
50.58333333,999.5166667
36.48333333,999.5166667
18.06666667,999.5833333
24.1,999.8333333
12.93333333,999.8666667
5.466666667,999.9333333
7.516666667,999.9666667
32.95,999.9666667
72.95,1000
18.06666667,1000.083333
21.35,1000.25
13.45,1000.316667
22.83333333,1000.4
7.016666667,1000.45
29.16666667,1000.5
22.85,1000.5
168.1333333,1000.533333
18.36666667,1000.666667
8.216666667,1000.733333
19.18333333,1000.75
4.383333333,1000.766667
30.7,1000.783333
22.58333333,1000.783333
14.41666667,1000.866667
43.05,1000.883333
25.13333333,1000.95
12.23333333,1000.95
22.81666667,1001.066667
49.06666667,1001.2
7.533333333,1001.333333
11.48333333,1001.5
21.68333333,1001.65
11.81666667,1001.666667
22.96666667,1001.683333
8.483333333,1001.833333
15.63333333,1001.866667
22.61666667,1001.983333
5.766666667,1002.066667
27.63333333,1002.183333
12.01666667,1002.216667
14.95,1002.3
28.73333333,1002.3
14.95,1002.3
2.8,1002.483333
34.63333333,1002.55
15.18333333,1002.6
9.9,1002.65
15.81666667,1002.783333
27.76666667,1002.816667
17.01666667,1002.866667
5.75,1003.083333
33,1003.083333
10.61666667,1003.35
20.66666667,1003.366667
4.85,1003.383333
29.23333333,1003.5
16.1,1003.5
11.43333333,1003.633333
17.13333333,1003.633333
8.483333333,1003.75
57.73333333,1003.783333
57.68333333,1003.783333
16.15,1003.816667
13.41666667,1003.85
20.1,1003.85
12.23333333,1003.95
9.416666667,1004.083333
12.81666667,1004.15
8.033333333,1004.233333
4.316666667,1004.266667
12.83333333,1004.266667
4.45,1004.35
3.433333333,1004.416667
1.033333333,1004.45
8.75,1004.516667
5.083333333,1004.533333
13.91666667,1004.533333
37.61666667,1004.716667
6.8,1004.766667
16.2,1005.05
9.983333333,1005.133333
13.48333333,1005.183333
12.26666667,1005.25
14.88333333,1005.316667
13.15,1005.35
37.03333333,1005.533333
21.91666667,1005.55
48.8,1005.7
3.883333333,1005.883333
20.3,1005.95
22.86666667,1005.95
9.483333333,1006
23.71666667,1006
8.45,1006.033333
11.38333333,1006.05
13.15,1006.066667
35.18333333,1006.2
15.16666667,1006.216667
37.61666667,1006.216667
7.633333333,1006.233333
8.033333333,1006.416667
30.5,1006.483333
14.53333333,1006.583333
7.916666667,1006.716667
26.25,1006.883333
14.6,1006.883333
16.91666667,1006.933333
18,1007.066667
14.63333333,1007.35
5.1,1007.433333
20.48333333,1007.533333
15.45,1007.583333
10.05,1007.6
7.733333333,1007.7
18.76666667,1007.833333
7.333333333,1007.95
15.7,1008.15
7.65,1008.216667
9.8,1008.233333
73.66666667,1008.333333
29,1008.483333
17.01666667,1008.633333
14.28333333,1008.65
18.51666667,1008.95
21.65,1009
27.16666667,1009.016667
4.566666667,1009.083333
26.43333333,1009.116667
11.91666667,1009.166667
18.66666667,1009.183333
20.96666667,1009.216667
37.48333333,1009.266667
11.03333333,1009.3
11.11666667,1009.3
3.416666667,1009.3
26.18333333,1009.433333
11.48333333,1009.483333
5.7,1009.583333
6,1009.766667
20.43333333,1009.783333
24.48333333,1009.8
19.48333333,1009.8
16.55,1009.866667
8.483333333,1009.933333
11.1,1009.983333
34.66666667,1010.116667
38.35,1010.15
15.7,1010.183333
14.61666667,1010.183333
7.466666667,1010.4
17.28333333,1010.416667
15.73333333,1010.433333
12.43333333,1010.483333
4.683333333,1010.516667
1.316666667,1010.533333
20.33333333,1010.583333
36.36666667,1010.683333
3.8,1010.916667
15.85,1011.133333
3.2,1011.166667
16.35,1011.25
3.066666667,1011.266667
20.88333333,1011.383333
12.11666667,1011.45
20.71666667,1011.583333
3.883333333,1011.65
4.333333333,1011.65
103.75,1011.666667
31.01666667,1011.7
9.05,1011.716667
11.25,1011.716667
10.83333333,1011.733333
20.68333333,1011.75
16.98333333,1011.816667
4.383333333,1011.866667
3.95,1011.866667
2.333333333,1011.916667
19.56666667,1011.95
10.03333333,1011.983333
9.883333333,1011.983333
9.433333333,1011.983333
2.616666667,1012.016667
9.5,1012.016667
15.01666667,1012.033333
2.683333333,1012.033333
4.766666667,1012.083333
19.06666667,1012.133333
71.66666667,1012.166667
5.2,1012.2
12.1,1012.25
9.383333333,1012.333333
52.2,1012.733333
26.06666667,1012.733333
13.48333333,1012.816667
55.35,1012.816667
43.58333333,1012.883333
6.733333333,1012.883333
10587.73333,1013.1
7.966666667,1013.1
12.1,1013.133333
54.88333333,1013.183333
3.533333333,1013.2
28.76666667,1013.283333
22.85,1013.466667
10.05,1013.65
40.03333333,1013.7
7.783333333,1013.9
6.5,1013.966667
6.95,1014.05
14.46666667,1014.083333
7.2,1014.083333
19.86666667,1014.133333
6.3,1014.25
28.76666667,1014.266667
13.1,1014.283333
8.533333333,1014.466667
14.53333333,1014.7
8.583333333,1014.716667
3.333333333,1014.733333
41.9,1014.816667
8.7,1014.95
17.6,1014.95
9.616666667,1015.1
7.433333333,1015.183333
6.45,1015.233333
14.53333333,1015.233333
2.066666667,1015.283333
36.05,1015.316667
9.316666667,1015.366667
10.66666667,1015.383333
6.516666667,1015.383333
10.3,1015.533333
17.45,1015.766667
35.16666667,1016.05
25.33333333,1016.1
7.966666667,1016.116667
13.01666667,1016.233333
4.616666667,1016.316667
107.4666667,1016.35
82.68333333,1016.366667
49.21666667,1016.433333
9.333333333,1016.516667
9.95,1016.55
5.783333333,1016.566667
10.01666667,1016.566667
9.4,1016.683333
19.36666667,1016.7
14.25,1016.716667
15.16666667,1016.883333
29.76666667,1016.933333
8.2,1016.95
23.78333333,1017.116667
32.4,1017.133333
5.016666667,1017.25
23.03333333,1017.433333
4.883333333,1017.466667
10.18333333,1017.466667
25.58333333,1017.566667
14,1017.783333
32.06666667,1017.783333
3.583333333,1017.833333
11.26666667,1017.833333
50.75,1017.85
9.166666667,1017.933333
2.033333333,1017.966667
20.4,1017.966667
31.76666667,1018.05
10,1018.066667
16.15,1018.133333
10.95,1018.2
17.63333333,1018.233333
63.56666667,1018.233333
14.05,1018.433333
15.9,1018.45
7.883333333,1018.45
15.63333333,1018.85
5.95,1018.966667
27.95,1019.183333
16.5,1019.25
23.4,1019.266667
22.18333333,1019.283333
1.2,1019.366667
16,1019.383333
4.266666667,1019.466667
11.01666667,1019.583333
21.65,1019.6
11.96666667,1019.616667
3.666666667,1019.633333
7.65,1019.666667
63.93333333,1019.733333
70.73333333,1019.8
6.016666667,1019.8
15.71666667,1019.9
2.45,1019.95
14.45,1019.983333
13.06666667,1020.1
18.98333333,1020.116667
12.8,1020.183333
23.4,1020.2
23.73333333,1020.25
13.2,1020.466667
50.33333333,1020.466667
59.56666667,1020.6
27.9,1020.65
11.45,1020.683333
19.43333333,1020.7
5.416666667,1020.783333
19.7,1020.816667
102.6166667,1020.85
10.65,1020.916667
24.11666667,1020.933333
78.13333333,1021.066667
19.33333333,1021.1
5.75,1021.2
71,1021.233333
9.716666667,1021.233333
43.16666667,1021.333333
6.55,1021.35
14.73333333,1021.35
15.71666667,1021.416667
8.916666667,1021.416667
42.23333333,1021.5
14.5,1021.533333
27.25,1021.55
6.583333333,1021.616667
36.2,1021.616667
9.95,1021.666667
14.33333333,1021.7
23.71666667,1021.766667
8.316666667,1021.816667
12.85,1021.833333
34.78333333,1021.85
14.18333333,1021.866667
19.48333333,1021.883333
4.266666667,1021.9
26.68333333,1021.916667
18.58333333,1021.95
37.5,1021.966667
26.78333333,1021.966667
25.45,1022.116667
11.35,1022.116667
5.733333333,1022.216667
11.76666667,1022.4
16.8,1022.533333
14.85,1022.633333
18.01666667,1022.75
3.616666667,1022.816667
12.18333333,1022.866667
6.133333333,1022.883333
9.7,1022.916667
12.45,1022.916667
13.61666667,1022.916667
12.78333333,1022.966667
12.35,1023
25.53333333,1023.05
12.7,1023.1
11.21666667,1023.1
120.9166667,1023.116667
120.8166667,1023.183333
14.18333333,1023.266667
12.41666667,1023.283333
9.383333333,1023.316667
15.7,1023.333333
5.116666667,1023.416667
17.76666667,1023.483333
4.716666667,1023.5
2.433333333,1023.566667
20.43333333,1023.616667
17.41666667,1023.65
4.233333333,1023.833333
15.48333333,1023.833333
15.48333333,1023.85
12.16666667,1023.866667
27.2,1023.916667
16.5,1023.933333
15.81666667,1023.95
9.15,1023.966667
14.61666667,1023.966667
20.01666667,1024
6.05,1024.116667
13.93333333,1024.133333
26.13333333,1024.166667
4.166666667,1024.166667
13.9,1024.266667
4.6,1024.4
7.7,1024.416667
16.8,1024.433333
6.833333333,1024.483333
7.483333333,1024.566667
6.15,1024.6
15.26666667,1024.7
9.683333333,1024.783333
8.55,1024.95
45.58333333,1025.05
2.483333333,1025.066667
10.15,1025.15
10.75,1025.183333
118.3,1025.266667
7.1,1025.266667
15.93333333,1025.283333
10.8,1025.316667
25.4,1025.333333
9.316666667,1025.433333
6.133333333,1025.483333
13.06666667,1025.516667
27.45,1025.6
41.75,1025.6
46.38333333,1025.633333
35.01666667,1025.633333
19.65,1025.666667
16.6,1025.666667
14.86666667,1025.683333
16.38333333,1025.75
31.01666667,1025.783333
12.1,1025.8
5.483333333,1025.816667
18.15,1026.016667
9.483333333,1026.016667
12.1,1026.016667
10.08333333,1026.033333
12,1026.166667
3.966666667,1026.283333
34.68333333,1026.283333
11.88333333,1026.3
10.58333333,1026.4
16.31666667,1026.45
13.9,1026.55
17.53333333,1026.566667
5.716666667,1026.6
33.88333333,1026.666667
17.31666667,1026.683333
5.133333333,1026.716667
9.133333333,1026.733333
4.6,1026.766667
10.11666667,1026.816667
18.4,1026.966667
9.7,1027.066667
7.033333333,1027.133333
18.78333333,1027.183333
17.68333333,1027.233333
103.15,1027.433333
22.3,1027.466667
25.26666667,1027.55
15.55,1027.583333
24.25,1027.616667
4.866666667,1027.65
11.55,1027.666667
10.53333333,1027.733333
59.7,1027.783333
13.23333333,1027.816667
19.65,1027.833333
4.4,1027.85
12.28333333,1027.85
5.566666667,1027.916667
8.566666667,1027.966667
107.65,1027.966667
30.05,1028.016667
8.083333333,1028.05
8.65,1028.05
104.55,1028.05
21.28333333,1028.083333
15.51666667,1028.083333
32.05,1028.1
12.01666667,1028.15
28.41666667,1028.233333
117.0666667,1028.266667
12.5,1028.266667
14.45,1028.316667
15.98333333,1028.416667
19.05,1028.416667
8.816666667,1028.45
19.35,1028.466667
38.58333333,1028.5
15.03333333,1028.533333
42.28333333,1028.583333
22.53333333,1028.6
8.833333333,1028.6
12.18333333,1028.75
12.81666667,1028.783333
3.616666667,1028.8
23.01666667,1028.966667
10.81666667,1028.966667
38.31666667,1029.05
18.38333333,1029.066667
15.73333333,1029.133333
11.36666667,1029.15
10.4,1029.183333
3.6,1029.216667
7.55,1029.366667
17.28333333,1029.45
29.3,1029.5
5.85,1029.516667
16.5,1029.516667
26.55,1029.533333
26.4,1029.533333
9.1,1029.55
19.11666667,1029.716667
16.58333333,1029.716667
11.53333333,1029.75
28.21666667,1029.75
12.23333333,1029.783333
27.95,1029.85
3.45,1029.95
30.7,1029.966667
12.61666667,1029.983333
3.433333333,1030
56.81666667,1030
3.883333333,1030.1
18.41666667,1030.15
57.51666667,1030.183333
19.08333333,1030.2
16.91666667,1030.216667
37.18333333,1030.316667
37.08333333,1030.333333
9.416666667,1030.383333
7.7,1030.416667
4.533333333,1030.5
9.616666667,1030.566667
17.36666667,1030.616667
20.21666667,1030.633333
28.18333333,1030.683333
5.95,1030.816667
10.31666667,1030.95
1.266666667,1031.05
11.33333333,1031.266667
6.266666667,1031.283333
5.116666667,1031.333333
23.68333333,1031.366667
7.733333333,1031.383333
112.8666667,1031.4
23.36666667,1031.4
12.53333333,1031.533333
21.06666667,1031.9
14.58333333,1031.966667
9.75,1032.016667
11.11666667,1032.05
22.08333333,1032.166667
6.666666667,1032.233333
20.08333333,1032.233333
25.56666667,1032.3
36.15,1032.316667
31.85,1032.383333
11.36666667,1032.433333
62.43333333,1032.45
5.133333333,1032.483333
14.03333333,1032.7
5.283333333,1032.716667
14.2,1032.716667
27.43333333,1032.833333
16.81666667,1033.016667
22.58333333,1033.016667
15.08333333,1033.033333
15.3,1033.033333
14.53333333,1033.083333
12.38333333,1033.2
6.466666667,1033.2
16.91666667,1033.216667
51.4,1033.216667
7.3,1033.316667
23.85,1033.433333
25.65,1033.483333
33.31666667,1033.566667
38.95,1033.6
19.76666667,1033.616667
1.3,1033.65
20.73333333,1033.666667
9.95,1033.683333
21.53333333,1033.716667
3.983333333,1033.716667
49.56666667,1033.75
17.36666667,1033.75
13.78333333,1033.866667
33.65,1034
15.26666667,1034.05
15.18333333,1034.083333
5.483333333,1034.15
13.88333333,1034.15
10.33333333,1034.166667
24.53333333,1034.166667
1.8,1034.266667
15.28333333,1034.283333
4.716666667,1034.516667
17.03333333,1034.6
4.583333333,1034.683333
4.383333333,1034.85
56.56666667,1034.966667
1.283333333,1034.966667
30.8,1035.05
37.66666667,1035.116667
3.583333333,1035.3
16.58333333,1035.4
37.03333333,1035.433333
42.25,1035.466667
45.16666667,1035.5
20.5,1035.55
13.43333333,1035.816667
8.7,1035.833333
22.23333333,1035.866667
19.86666667,1035.9
68.58333333,1035.916667
29.66666667,1035.916667
8.016666667,1036
8.133333333,1036.216667
5.5,1036.716667
37.68333333,1036.716667
16.26666667,1036.766667
20.28333333,1036.8
23.98333333,1036.816667
10.63333333,1036.866667
20.11666667,1036.933333
4.783333333,1036.933333
9.2,1037
20.6,1037.066667
5.4,1037.083333
6.3,1037.15
202.4,1037.15
81.7,1037.166667
61.06666667,1037.283333
70.11666667,1037.383333
13.2,1037.383333
3.566666667,1037.516667
4.766666667,1037.566667
17.21666667,1037.566667
13.91666667,1037.6
22.1,1037.7
5.866666667,1037.75
4.883333333,1037.766667
17.68333333,1037.783333
18.46666667,1037.816667
3.5,1037.883333
16.16666667,1037.883333
4.116666667,1038
6.2,1038.1
8.466666667,1038.183333
4.7,1038.2
42.51666667,1038.25
12.3,1038.3
16.51666667,1038.433333
19.03333333,1038.516667
10.93333333,1038.533333
5.283333333,1038.583333
7.633333333,1038.683333
35.56666667,1038.716667
26.81666667,1038.816667
15.26666667,1038.866667
11.63333333,1038.866667
12.23333333,1038.966667
2.366666667,1038.983333
11.38333333,1039
24.63333333,1039.016667
5.45,1039.116667
10.58333333,1039.2
10.3,1039.233333
25.01666667,1039.25
7.966666667,1039.266667
22.91666667,1039.316667
14.01666667,1039.316667
36.31666667,1039.416667
5.366666667,1039.433333
3.65,1039.45
20,1039.533333
4.366666667,1039.566667
8.933333333,1039.633333
2.65,1039.683333
9.95,1039.7
7.783333333,1039.933333
27.71666667,1040.1
10.98333333,1040.15
20.23333333,1040.183333
3.9,1040.3
98.45,1040.333333
31.75,1040.366667
4.316666667,1040.383333
22.3,1040.45
3.483333333,1040.466667
7.533333333,1040.516667
6.016666667,1040.533333
23.91666667,1040.583333
25.66666667,1040.583333
31.08333333,1040.666667
32.88333333,1040.783333
9.916666667,1040.8
21.56666667,1040.9
34.58333333,1041.1
2.933333333,1041.133333
22.18333333,1041.15
22.01666667,1041.2
5.1,1041.233333
34.36666667,1041.266667
9.866666667,1041.283333
7.55,1041.3
6.166666667,1041.35
7.983333333,1041.35
16.46666667,1041.416667
14.26666667,1041.45
13.28333333,1041.5
17.36666667,1041.533333
16.41666667,1041.583333
10.78333333,1041.633333
10.48333333,1041.666667
17.01666667,1041.9
22.01666667,1041.916667
6.983333333,1041.933333
11.55,1041.983333
3.683333333,1042.116667
14.83333333,1042.233333
10.2,1042.233333
3.616666667,1042.283333
18.81666667,1042.3
31.5,1042.333333
20.2,1042.366667
15.76666667,1042.416667
10.76666667,1042.516667
16.85,1042.6
32.36666667,1042.616667
3.816666667,1042.633333
32.73333333,1042.65
24.35,1042.733333
22.4,1042.75
33.26666667,1042.85
41.6,1042.883333
20.75,1042.916667
26.71666667,1042.95
3.75,1043
2.766666667,1043.05
7.333333333,1043.166667
37.9,1043.166667
17.7,1043.2
16.15,1043.216667
10.46666667,1043.233333
45.11666667,1043.283333
12.71666667,1043.316667
6.233333333,1043.383333
11.38333333,1043.533333
15.7,1043.55
32.53333333,1043.633333
12.01666667,1043.666667
4.666666667,1043.666667
16.81666667,1043.766667
4.45,1043.833333
6.083333333,1043.883333
14.13333333,1043.9
25.91666667,1043.966667
13.26666667,1043.966667
11.9,1044
4.5,1044.083333
6.033333333,1044.116667
28.5,1044.15
17.91666667,1044.15
4.066666667,1044.183333
12.73333333,1044.2
7.016666667,1044.25
5.666666667,1044.283333
14.26666667,1044.3
15.68333333,1044.366667
15.15,1044.383333
10.18333333,1044.45
8.183333333,1044.5
36.95,1044.55
43.9,1044.566667
5.85,1044.566667
15.93333333,1044.583333
10.25,1044.866667
2.733333333,1044.883333
22.65,1044.9
36.16666667,1044.983333
6.15,1045.05
7.183333333,1045.133333
6.9,1045.2
17.05,1045.216667
23.75,1045.333333
10.95,1045.4
12.73333333,1045.45
15.18333333,1045.466667
6.033333333,1045.583333
2.933333333,1045.716667
20.76666667,1045.75
4.283333333,1045.766667
6.416666667,1045.783333
25.6,1045.9
4.583333333,1045.983333
28.4,1046
228.85,1046.016667
3.95,1046.133333
19.86666667,1046.2
26.35,1046.233333
9.066666667,1046.233333
7.45,1046.283333
14.01666667,1046.333333
19.9,1046.4
24.23333333,1046.466667
26.85,1046.5
9.05,1046.516667
12.13333333,1046.516667
20.3,1046.533333
15,1046.6
43.06666667,1046.633333
6.2,1046.7
19.21666667,1046.816667
8.4,1046.866667
5.916666667,1046.916667
5.166666667,1046.983333
4.05,1047.083333
42.73333333,1047.133333
18.85,1047.25
7.45,1047.25
28.6,1047.483333
4.066666667,1047.5
7.65,1047.5
3,1047.65
17.28333333,1047.65
7.766666667,1047.65
42.9,1047.75
20.48333333,1047.8
25.65,1047.883333
10.43333333,1047.916667
21.05,1047.933333
8.966666667,1047.95
13.06666667,1048.066667
3.566666667,1048.066667
20.68333333,1048.083333
17.28333333,1048.2
14.85,1048.266667
6.083333333,1048.3
17.93333333,1048.316667
22.45,1048.333333
12.81666667,1048.433333
35.26666667,1048.533333
19.03333333,1048.55
12.2,1048.566667
12.31666667,1048.566667
41.05,1048.6
19.16666667,1048.616667
10.91666667,1048.7
38.16666667,1048.866667
11.53333333,1048.866667
4.983333333,1048.883333
24.06666667,1049.1
10.71666667,1049.15
12.13333333,1049.2
32.51666667,1049.25
16.63333333,1049.25
12.88333333,1049.3
2.85,1049.416667
22.01666667,1049.5
2.233333333,1049.533333
7.683333333,1049.6
3.833333333,1049.683333
10.4,1049.783333
34.53333333,1049.866667
33.55,1049.883333
9.75,1049.883333
5.033333333,1049.95
25.28333333,1049.983333
7.416666667,1050.05
4.766666667,1050.066667
