tripduration,starttime
927,33:32.3
756,33:36.9
3291,33:52.8
1622,33:53.4
661,33:56.1
2384,33:57.0
1852,34:02.8
783,34:03.1
791,34:04.3
1384,34:09.5
638,34:12.5
605,34:13.4
374,34:13.6
2056,34:16.7
435,34:17.8
1081,34:20.0
1442,34:21.1
1952,34:21.4
535,34:24.5
412,34:35.0
1926,34:35.1
1701,34:39.9
1814,34:42.3
1591,34:42.8
829,34:43.5
2910,34:48.1
372,34:49.2
1003,34:52.0
1914,35:04.8
693,35:05.6
1063,35:11.7
1540,35:11.7
994,35:13.7
596,35:16.3
1058,35:17.1
1393,35:19.4
1894,35:25.7
4387,35:27.0
1047,35:27.1
1874,35:28.5
221,35:30.2
976,35:30.7
405,35:32.7
2867,35:33.7
2863,35:34.3
698,35:38.2
673,35:41.4
2619,35:44.8
879,35:50.0
378,35:56.9
1916,35:57.3
797,36:05.4
2555,36:09.9
2101,36:11.3
375,36:11.6
2790,36:12.3
1812,36:18.9
390,36:19.7
1602,36:29.0
2524,36:30.1
2278,36:35.6
2547,36:36.0
1588,36:38.9
843,36:45.0
628,36:45.8
1201,36:50.7
2436,36:52.3
951,36:55.5
556,36:55.9
270,36:57.4
1453,36:58.4
1086,36:59.5
4209,37:02.2
722,37:08.1
944,37:09.9
2435,37:10.1
436,37:11.3
4173,37:15.3
1043,37:19.1
606,37:20.2
2430,37:23.2
976,37:23.8
2400,37:25.6
689,37:26.2
492,37:27.1
2404,37:28.1
697,37:29.1
575,37:32.5
997,37:32.7
249,37:33.4
758,37:39.6
2021,37:42.5
493,37:44.7
1117,37:47.5
396,37:48.0
945,37:49.8
1255,37:51.2
4422,37:53.6
4427,37:53.7
1367,37:56.1
5956,37:58.9
343,38:01.2
2460,38:03.2
949,38:08.6
2000,38:12.5
1995,38:16.5
2156,38:22.3
905,38:26.0
350,38:26.9
975,38:27.7
159,38:30.1
1080,38:32.7
1199,38:36.0
371,38:37.1
1730,38:41.3
452,38:51.9
291,38:53.2
1961,38:53.2
943,38:54.1
1682,38:59.5
1423,39:11.3
4996,39:12.0
526,39:19.8
803,39:21.0
952,39:29.3
2363,39:34.3
1139,39:49.6
1350,39:53.5
1634,39:55.3
1411,39:56.5
365,40:00.1
1597,40:08.1
1916,40:17.1
2155,40:20.3
565,40:20.4
1348,40:21.1
5195,40:24.1
552,40:29.7
2144,40:32.6
413,40:32.9
1208,40:34.5
2179,40:37.6
753,40:46.7
153,40:48.1
1257,40:51.3
462,40:59.9
1176,41:03.2
9757,41:07.6
175,41:11.2
308,41:12.5
2049,41:20.4
2402,41:23.5
99,41:25.4
3373,41:28.8
464,41:35.3
385,41:47.1
450,41:50.1
1737,41:52.3
3349,41:53.4
1210,41:53.6
1539,41:54.2
2019,41:57.1
3822,41:59.5
1529,42:04.0
1109,42:07.4
205,42:15.9
1426,42:23.2
1243,42:29.2
4462,42:33.3
5300,42:35.9
1303,42:39.5
4465,42:43.2
1970,42:47.3
1082,42:52.7
662,42:57.8
3585,43:08.1
334,43:14.6
1055,43:15.0
389,43:17.1
397,43:17.6
2263,43:24.4
1056,43:26.1
862,43:26.2
1101,43:30.8
541,43:31.4
531,43:39.6
1031,43:40.3
626,43:41.2
5234,43:42.1
2941,43:46.9
330,43:53.2
992,43:55.2
1188,43:58.7
2076,43:59.5
1826,43:59.7
1069,44:00.2
987,44:01.2
1345,44:04.3
2079,44:04.4
1203,44:05.3
986,44:10.2
3511,44:11.2
1233,44:16.2
2918,44:19.4
361,44:25.3
909,44:38.5
854,44:40.7
1934,44:42.3
7241,44:43.8
104,44:49.0
1348,44:53.5
1772,44:55.5
1140,44:57.1
1898,45:02.6
827,45:03.7
2023,45:04.7
1794,45:06.1
1322,45:07.5
1919,45:07.6
1317,45:09.6
713,45:12.0
846,45:12.6
1896,45:14.3
569,45:16.6
2331,45:18.2
7174,45:18.8
3768,45:23.6
4297,45:23.9
1095,45:29.8
1295,45:33.5
2284,45:34.2
1452,45:43.7
665,45:49.9
546,45:57.4
1779,45:58.3
1832,45:59.4
1769,46:05.8
1962,46:06.2
295,46:10.4
1356,46:12.0
4421,46:15.7
1662,46:17.5
516,46:21.1
1823,46:21.3
448,46:23.9
337,46:25.1
5927,46:25.1
642,46:27.9
1408,46:28.7
1109,46:32.4
1933,46:34.1
1507,46:35.4
1203,46:37.3
477,46:37.5
588,46:38.8
629,46:39.5
294,46:42.8
1098,46:48.0
765,46:55.0
442,46:56.1
1364,46:56.7
405,46:57.6
587,47:05.1
686,47:09.4
550,47:09.5
379,47:12.2
1297,47:13.9
531,47:14.4
587,47:15.0
994,47:18.8
597,47:21.6
600223,47:33.7
549,47:51.8
731,47:52.2
989,48:08.8
317,48:09.3
302,48:10.0
835,48:10.7
1049,48:16.8
705,48:17.3
1174,48:18.4
709,48:20.2
329,48:24.6
5836,48:25.6
424,48:31.8
748,48:36.3
1115,48:37.6
591,48:40.2
228,48:40.8
1128,48:43.1
620,48:45.2
730,48:47.4
835,48:51.4
690,48:51.6
272,48:52.3
381,48:52.6
461,48:53.8
536,48:53.9
2621,48:55.0
805,48:55.7
102,48:58.0
447,48:59.1
1166,48:59.3
102,48:59.9
761,49:01.4
575,49:01.6
1590,49:12.4
5283,49:15.6
352,49:17.5
516,49:25.2
549,49:27.9
548,49:31.0
1677,49:32.8
1060,49:35.6
1441,49:38.5
1138,49:38.5
1445,49:38.6
1657,49:47.4
406,49:52.2
1255,49:59.1
2365,50:01.6
915,50:02.6
846,50:06.0
2721,50:07.8
2084,50:14.3
2713,50:18.6
1006,50:25.7
639,50:27.7
1496,50:31.2
1329,50:33.4
548,50:35.8
1574,50:37.0
1466,50:39.9
1584,50:40.5
784,50:42.1
830,50:44.5
612,50:45.2
1567,50:46.4
464,50:46.4
3578,50:49.5
1192,50:50.0
1898,50:53.2
385,50:55.9
1092,50:57.6
660,51:02.0
1164,51:06.6
541,51:12.9
5372,51:14.3
4080,51:15.2
1011,51:19.5
475,51:19.8
1018,51:20.0
4047,51:29.8
680,51:36.6
180,51:36.6
1456,51:36.7
311,51:49.1
2723,52:01.0
540,52:01.1
1252,52:06.0
832,52:07.8
429,52:07.9
1077,52:08.7
241,52:09.7
6840,52:14.9
862,52:15.4
4665,52:17.3
1830,52:23.0
191,52:23.9
1616,52:25.1
811,52:25.3
2701,52:26.9
3464,52:30.4
747,52:32.5
4284,52:36.4
2924,52:37.1
371,52:38.8
665,52:43.1
650,52:43.5
365,52:43.7
913,52:56.2
317,52:58.6
1308,52:59.4
821,53:01.1
2068,53:02.8
900,53:05.7
306,53:07.8
595,53:12.0
4596,53:12.7
1145,53:15.0
1786,53:18.0
378,53:20.2
1776,53:25.9
4571,53:31.8
577,53:35.4
1016,53:36.1
1509,53:39.2
3828,53:41.9
1649,53:44.1
3819,53:53.6
646,53:59.1
421,54:00.7
1327,54:03.9
731,54:05.3
1021,54:08.9
1462,54:09.0
1058,54:11.5
4038,54:12.4
1355,54:12.5
1448,54:14.9
1217,54:16.7
836,54:17.4
3340,54:19.2
714,54:21.0
585,54:23.7
4030,54:24.5
677,54:27.7
877,54:27.8
4527,54:28.9
1310,54:29.3
1256,54:29.5
185,54:31.0
3593,54:32.0
371,54:36.9
1185,54:37.0
604,54:42.0
528,54:43.1
330,54:44.6
137,54:46.2
363,54:47.6
823,54:48.0
167,54:48.9
681,54:49.1
520,54:53.6
503,54:54.9
1132,54:59.1
1732,55:04.4
1479,55:09.1
510,55:11.8
1844,55:15.4
245,55:19.8
1066,55:22.7
659,55:22.9
2505,55:24.1
1122,55:29.5
1128,55:30.0
1179,55:30.1
1905,55:35.9
941,55:37.3
5168,55:38.5
991,55:42.4
1139,55:42.5
1142,55:44.9
195,55:55.8
2262,55:56.0
1020,55:56.4
700,55:57.2
354,56:00.1
1034,56:05.0
3246,56:06.2
343,56:08.8
1786,56:15.6
1221,56:19.3
461,56:30.4
1002,56:35.6
4401,56:37.8
4995,56:43.8
1003,56:44.0
2256,56:46.0
1756,56:55.0
1972,56:59.8
2331,56:59.9
320,57:01.3
1456,57:04.7
2323,57:06.2
370,57:11.9
179,57:12.0
984,57:18.1
1450,57:20.3
2585,57:31.1
934,57:34.6
933,57:34.7
454,57:34.9
849,57:36.0
936,57:40.0
1656,57:57.7
4486,57:59.9
1551,58:11.6
381,58:12.2
1014,58:22.3
73,58:31.2
1608,58:31.7
1621,58:32.4
596,58:36.6
910,58:38.4
637,58:38.6
2090,58:39.3
246,58:40.5
343,58:41.2
1924,58:41.5
983,58:44.5
234,58:45.3
1499,58:45.3
1600,58:45.3
1569,58:48.6
1042,58:53.8
2170,58:55.0
2159,58:55.6
462,59:00.0
1241,59:00.7
436,59:00.8
883,59:05.9
678,59:07.3
1162,59:09.8
473,59:13.2
1017,59:14.9
762,59:15.7
2145,59:16.0
2156,59:17.6
390,59:22.3
711,59:22.3
958,59:24.8
1477,59:26.8
682,59:32.6
385,59:32.8
670,59:32.9
232,59:34.0
439,59:34.9
376,59:40.0
452,59:41.9
769,59:42.5
149,59:43.6
2630,59:47.0
237,59:48.6
7728,59:51.4
1527,59:52.7
962,59:58.5
619,59:59.0
1250,00:00.9
1249,00:02.4
696,00:05.7
778,00:09.2
113,00:10.0
1877,00:11.1
264,00:17.2
558,00:17.2
1287,00:17.4
1655,00:17.8
754,00:19.6
1263,00:20.3
1224,00:26.3
114,00:27.4
945,00:27.7
950,00:28.6
938,00:28.8
153,00:29.7
692,00:35.9
1780,00:38.2
838,00:39.9
1021,00:42.6
840,00:43.0
552,00:45.9
326,00:46.1
1387,00:56.7
939,00:58.8
3088,00:59.2
828,01:02.0
764,01:14.4
993,01:17.7
891,01:19.1
464,01:21.9
1854,01:23.9
464,01:27.5
2613,01:33.6
2546,01:34.4
2557,01:34.5
270,01:34.7
2520,01:36.2
1226,01:40.4
713,01:41.4
1115,01:45.0
1729,01:45.4
517,01:47.2
4120,01:48.4
1227,01:48.7
1026,01:52.8
2090,02:01.4
1404,02:01.7
2403,02:05.6
4103,02:09.6
2090,02:09.8
2088,02:10.0
1945,02:14.3
1813,02:14.4
592,02:15.0
343,02:17.1
150,02:23.0
2042,02:23.8
1929,02:24.8
1316,02:30.0
687,02:31.0
671,02:32.1
1633,02:32.8
1643,02:34.0
4676,02:34.6
1669,02:36.8
704,02:47.2
1888,02:51.0
1011,02:52.0
1381,02:52.2
494,02:53.2
354,03:00.2
397,03:01.1
410,03:01.7
1307,03:02.3
451,03:14.0
990,03:17.8
1024,03:24.5
1046,03:27.5
1067,03:27.5
466,03:28.4
200,03:31.4
496,03:36.9
1038,03:39.5
1006,03:40.1
193,03:40.4
211,03:41.2
1043,03:47.0
1043,03:47.2
519,03:47.8
2039,03:49.1
309422,03:53.6
2023,03:54.6
572,04:04.3
1976,04:05.6
2777,04:05.7
1017,04:06.1
2011,04:06.5
1660,04:06.8
636,04:07.0
1563,04:11.2
1942,04:11.6
1137,04:12.1
1813,04:14.0
1488,04:14.0
1132,04:17.6
1482,04:18.7
1987,04:23.8
117,04:32.2
2376,04:32.5
2146,04:34.7
860,04:39.2
1447,04:42.6
744,04:42.8
259,04:43.2
185,04:57.7
697,04:58.2
564,04:58.3
684,05:02.6
713,05:04.3
532,05:04.8
599,05:07.4
1944,05:14.4
722,05:15.2
1883,05:21.0
1232,05:27.8
2457,05:28.5
586,05:29.7
812,05:30.8
516,05:33.5
1109,05:35.2
695,05:35.6
838,05:39.0
785,05:45.2
1240,05:46.1
707,05:50.0
803,05:57.1
1525,06:03.3
372,06:13.8
2100,06:14.1
532,06:19.2
1880,06:19.3
464,06:19.7
2795,06:22.9
2454,06:29.1
2233,06:32.1
1874,06:32.1
1044,06:32.2
529,06:34.5
112,06:39.0
489,06:43.3
2760,06:44.3
1461,06:48.4
995,06:49.0
726,06:50.5
2461,06:56.7
1901,06:57.1
2360,06:57.7
1020,07:04.3
550,07:06.9
1687,07:07.7
2111,07:07.9
1314,07:12.9
1926,07:17.7
279,07:25.1
2089,07:29.5
2445,07:32.5
1113,07:33.7
508,07:34.5
778,07:35.7
1886,07:37.5
675,07:39.2
2005,07:40.6
931,07:40.8
4368,07:41.7
226592,07:45.0
926,07:49.7
4376,07:53.1
412,07:53.9
417,07:53.9
812,07:54.2
178185,07:56.1
336,07:59.5
515,08:01.8
524,08:07.6
1313,08:10.8
824,08:18.9
821,08:20.0
372,08:21.4
361,08:22.4
681,08:23.2
2388,08:29.7
6312,08:36.1
615,08:39.0
333,08:39.7
6310,08:41.0
1129,08:42.5
743,08:44.0
2696,08:44.9
630,08:46.4
812,08:52.4
616,08:53.9
1134,09:06.2
1770,09:13.4
776,09:16.0
280,09:19.4
274,09:21.5
1486,09:26.8
2088,09:27.4
695,09:30.4
426,09:32.4
1574,09:35.6
574,09:39.2
2052,09:43.0
704,09:55.4
1778,09:59.6
751,10:04.5
1190,10:05.3
2016,10:10.1
438,10:10.8
309,10:13.2
1008,10:18.0
1013,10:18.2
766,10:23.1
124,10:26.4
734,10:27.8
1559,10:28.5
733,10:28.6
578,10:30.3
2571,10:39.7
372,10:39.8
782,10:42.9
399,10:43.6
2520,10:44.3
614,10:44.8
612,10:49.8
601,10:52.6
505,10:55.4
455,11:03.4
2519,11:07.1
1877,11:07.6
2377,11:07.7
3292,11:07.8
675,11:08.3
938,11:11.8
925,11:18.0
395,11:18.2
3906,11:19.2
704,11:20.0
485,11:21.9
1076,11:26.9
2325,11:27.0
2551,11:29.9
1074,11:34.6
2310,11:35.0
1846,11:37.4
2891,11:39.3
632,11:39.6
1572,11:40.8
3574,11:41.6
3878,11:41.8
645,11:42.0
1631,11:42.5
906,11:43.6
612,11:45.3
400,11:49.5
5542,11:50.0
456,11:52.7
670,11:52.9
1361,11:54.3
857,12:00.0
1685,12:05.0
1632,12:09.9
1234,12:14.9
902,12:18.4
832,12:19.4
2850,12:21.6
689,12:25.0
1101,12:26.8
1424,12:32.7
1608,12:33.5
1111,12:33.6
1608,12:34.0
1309,12:43.0
1555,12:44.4
1408,12:46.6
5461,12:47.1
1562,12:48.2
206,12:58.1
569,12:58.3
3997,13:00.8
666,13:04.2
1760,13:07.4
1832,13:10.2
1346,13:24.6
1110,13:30.7
1030,13:34.7
1561,13:35.8
4428,13:36.0
578,13:40.3
572,13:40.8
3360,13:46.2
573,13:46.9
745,13:49.1
752,13:49.4
2059,14:02.2
972,14:02.9
1381,14:13.7
625,14:20.5
1034,14:22.6
306,14:39.8
1731,14:43.3
1166,14:47.4
7224,14:50.7
837,14:54.6
998,14:56.2
2970,14:56.7
1250,14:57.2
904,14:59.2
7213,15:01.9
2202,15:08.8
530,15:21.4
2817,15:22.3
1218,15:26.4
909,15:27.1
2212,15:28.8
895,15:40.1
1488,15:40.5
545,15:43.6
6742,15:46.3
17367,15:51.3
279,15:52.7
2167,15:53.1
1039,15:55.6
405,15:56.1
743,15:56.8
1450,16:00.1
835,16:07.4
3508,16:07.9
829,16:09.0
1649,16:11.5
481,16:12.0
1620,16:27.8
1473,16:28.2
2977,16:30.4
2769,16:32.2
546,16:33.9
199,16:34.8
1030,16:35.0
2110,16:36.6
1604,16:39.9
1600,16:42.4
348,16:42.6
873,16:45.0
1923,16:48.2
2211,16:51.2
147,16:56.1
2601,16:58.0
2618,16:58.5
670,17:02.3
418,17:02.3
2705,17:09.8
730,17:11.7
2587,17:15.7
1353,17:18.1
762,17:20.2
297,17:21.9
2574,17:26.7
934,17:34.7
2713,17:37.2
1139,17:39.1
251,17:40.3
2479,17:43.5
1116,17:45.3
2982,17:54.6
2706,17:59.0
667,18:01.1
666,18:06.6
1758,18:07.2
2093,18:08.8
2388,18:10.4
1407,18:11.2
404,18:11.3
2078,18:13.1
207,18:16.7
1256,18:17.1
223,18:19.4
578,18:26.6
1738,18:26.8
1373,18:30.8
196,18:30.9
2090,18:36.3
2088,18:36.5
2430,18:38.5
1310,18:45.6
1059,18:48.2
357,18:49.1
1950,18:51.9
1329,18:53.9
1420,18:59.8
362,19:01.3
614,19:07.4
831,19:10.9
460,19:16.1
2349,19:21.9
287,19:24.7
1952,19:28.1
1834,19:29.8
1860,19:33.3
1801,19:35.0
1826,19:39.4
807,19:42.5
1660,19:44.0
1750,19:45.1
1748,19:45.4
1914,19:51.6
487,19:54.5
538,19:59.2
429,19:59.7
1086,20:04.5
891,20:05.1
1023,20:12.6
675,20:20.8
503,20:29.7
699,20:29.8
2536,20:30.0
901,20:33.8
433,20:38.9
1755,20:46.5
1757,20:50.2
477,20:51.1
1761,20:51.9
1246,20:52.0
1216,20:53.5
443,20:55.1
1085,20:55.2
921,20:58.9
3050,21:08.7
912,21:13.2
915,21:16.1
864,21:24.0
1308,21:25.5
821,21:25.6
1045,21:26.5
809,21:32.2
858,21:34.8
2490,21:36.5
2036,21:40.6
579,21:46.4
334,21:50.5
787,21:50.5
2966,21:50.6
720,21:50.7
1331,21:51.6
3320,21:52.7
4484,21:57.2
2133,22:00.3
1339,22:00.5
1612,22:04.4
1042,22:12.0
2327,22:17.2
592,22:23.5
652,22:25.5
544,22:26.1
407,22:26.9
1407,22:28.4
340,22:35.1
680,22:37.7
1824,22:38.0
513,22:47.3
734,22:48.8
1805,22:53.5
687,23:02.8
937,23:04.4
432,23:04.6
552,23:06.2
2252,23:08.0
422,23:13.8
962,23:16.0
265,23:17.3
1180,23:26.5
1854,23:28.0
459,23:36.2
396,23:36.5
3105,23:36.7
1851,23:42.9
1546,23:47.9
3105,23:52.7
1406,23:54.3
650,23:54.4
482,24:00.5
1143,24:01.2
1152,24:03.9
367,24:06.4
1852,24:07.5
304,24:11.6
849,24:12.2
446,24:12.5
1264,24:13.3
603,24:15.7
1153,24:16.1
700,24:16.3
92746,24:21.9
773,24:29.3
63,24:30.8
679,24:32.0
636,24:36.5
1000,24:41.1
1258,24:43.5
357,24:45.9
422,24:48.6
1261,24:54.2
1881,24:56.3
467,24:56.9
1681,24:59.2
654,24:59.8
657,25:01.5
657,25:03.4
225,25:12.5
658,25:13.1
549,25:15.6
1886,25:16.5
1410,25:19.4
2312,25:25.3
331,25:26.8
307,25:27.0
1652,25:28.9
2954,25:30.6
314,25:32.4
1413,25:37.6
353,25:51.8
755,25:54.3
410,26:00.4
2218,26:00.7
686,26:02.9
1474,26:07.5
1467,26:12.6
602,26:15.2
1194,26:16.4
389,26:16.6
4007,26:23.1
1641,26:23.2
470,26:24.4
1709,26:26.7
1030,26:27.4
304,26:27.4
3270,26:28.2
1633,26:30.2
820,26:33.8
1083,26:35.6
182,26:36.8
2807,26:39.0
736,26:40.4
1002,26:45.2
2410,26:51.0
654,26:52.3
593,26:53.2
1029,26:53.5
1060,26:54.5
1080,26:57.7
2399,26:59.9
2834,27:01.4
2831,27:02.7
1039,27:03.9
1238,27:05.8
3506,27:06.4
3820,27:12.9
3852,27:13.1
1052,27:17.5
1051,27:17.9
1247,27:18.5
3496,27:19.9
3214,27:25.8
749,27:26.8
1209,27:27.8
3956,27:33.8
2082,27:37.5
1377,27:38.2
697,27:47.5
2617,27:49.6
161,27:52.6
156,27:55.1
798,27:56.7
1600,27:57.7
600,27:59.4
1391,28:02.5
1013,28:02.9
713,28:05.8
3203,28:08.8
3428,28:09.9
681,28:11.0
2441,28:14.8
552,28:16.6
2525,28:26.6
1464,28:30.4
294,28:31.6
7255,28:31.8
393,28:32.4
110,28:34.2
2385,28:42.0
769,28:46.8
1675,28:46.8
799,28:47.1
974,28:51.4
265,28:52.7
470,28:57.0
1767,28:58.2
263,28:58.3
491,29:04.3
335,29:05.0
2635,29:06.0
1552,29:08.7
1249,29:14.0
1222,29:15.5
612,29:16.1
5094,29:17.0
4253,29:18.6
1224,29:19.1
936,29:22.0
645,29:29.9
4215,29:31.6
295,29:33.9
2185,29:38.4
1522,29:38.5
620,29:43.4
399,29:44.2
1842,29:54.5
1712,30:07.6
832,30:21.1
2173,30:22.7
411,30:22.9
793,30:23.4
1432,30:23.5
837,30:24.2
4171,30:24.2
2058,30:26.9
18139,30:32.0
771,30:32.7
305,30:41.4
620,30:43.3
1417,30:43.7
3960,30:48.4
985,30:54.9
408,30:58.3
393,30:58.8
734,31:06.3
1425,31:14.3
1401,31:15.8
2044,31:18.7
1362,31:19.5
774,31:26.7
6732,31:28.5
1359,31:28.5
6732,31:38.9
561,31:45.2
1751,31:47.5
1217,31:52.3
360,31:59.8
453,32:10.3
1566,32:13.4
901,32:21.1
710,32:29.6
756,32:33.4
1951,32:33.7
1488,32:34.9
871,32:39.2
815,32:51.1
456,32:53.4
1163,32:55.6
4065,32:57.4
580,32:58.1
1014,33:01.8
4157,33:05.5
873,33:13.2
2001,33:21.6
524,33:22.0
371,33:22.4
1302,33:23.1
2041,33:26.2
625,33:27.9
398,33:31.6
2030,33:32.0
1419,33:32.4
429,33:35.7
758,33:37.1
575,33:38.8
1846,33:38.9
311,33:41.1
2174,33:43.5
1577,33:44.2
1763,33:46.5
513,33:54.2
3307,33:56.4
714,34:00.8
1811,34:08.0
726,34:09.1
325,34:09.9
1789,34:25.4
955,34:35.9
3640,34:44.7
2951,34:46.8
320,34:50.1
746,34:52.3
2023,34:57.7
3608,35:01.6
983,35:03.2
3009,35:05.2
462,35:16.2
4027,35:19.8
931,35:23.7
545,35:28.8
613,35:30.7
773,35:31.0
933,35:32.9
1673,35:34.1
479,35:36.2
1902,35:38.1
1755,35:58.5
574,36:02.0
1585,36:02.4
828,36:03.9
536,36:05.5
1874,36:07.7
1829,36:13.1
936,36:15.3
1544,36:20.3
591,36:23.3
3132,36:26.6
939,36:26.9
1562,36:26.9
1210,36:27.3
755,36:29.0
5999,36:35.6
695,36:37.3
3212,36:38.1
1550,36:40.1
1044,36:40.3
702,36:41.1
668,36:41.3
675,36:41.8
272,36:42.6
1185,36:48.0
110,36:49.3
661,36:50.9
1333,36:51.3
702,36:54.6
2294,37:04.7
192,37:06.6
231,37:08.7
668,37:09.7
555,37:11.3
2284,37:11.7
555,37:11.8
1022,37:13.4
1041,37:19.4
1862,37:21.4
499,37:21.4
1599,37:23.6
1531,37:24.9
1273,37:25.7
2067,37:33.6
287,37:40.9
291,37:41.1
613,37:42.5
2056,37:43.9
528,37:48.0
1641,37:49.9
903,37:50.0
835,37:51.3
1362,37:52.5
497,37:53.5
2675,37:54.4
519,37:58.6
1103,38:03.4
1106,38:04.6
687,38:07.0
2661,38:08.4
427,38:14.7
712,38:17.4
576,38:24.3
709,38:26.6
493,38:27.8
11669,38:41.3
895,38:44.4
1592,38:49.1
1692,38:54.4
1361,38:59.7
864,39:02.2
6192,39:05.5
977,39:06.9
1745,39:09.1
966,39:20.5
1654,39:25.9
611,39:30.2
278,39:31.8
1622,39:38.1
345,39:38.4
399,39:41.1
872,39:43.8
1613,39:45.3
2623,39:51.1
2613,39:53.0
65424,40:02.7
1320,40:03.6
2567,40:07.0
1429,40:08.2
566,40:15.0
1524,40:17.8
814,40:20.1
1515,40:22.8
794,40:23.8
793,40:26.6
2480,40:33.5
201,40:35.4
992,40:36.8
480,40:39.1
1389,40:43.7
198,40:48.7
1972,40:51.9
1508,40:58.1
2947,41:09.6
1240,41:09.7
435,41:13.0
1639,41:13.7
1171,41:15.6
521,41:19.7
1398,41:21.1
1510,41:25.2
2143,41:26.6
3449,41:31.2
2943,41:32.3
1612,41:34.7
871,41:43.6
607,41:48.0
868,41:51.9
472,41:55.8
870,41:56.4
2271,41:57.8
2149,42:00.2
1223,42:04.7
162,42:05.3
757,42:06.9
1313,42:08.1
790,42:11.8
441,42:13.7
666,42:15.2
512,42:20.8
157,42:27.4
445,42:29.5
2129,42:38.7
3377,42:42.3
1155,42:50.1
1753,42:57.1
959,43:05.2
452,43:07.1
711,43:09.4
1037,43:13.0
343,43:18.7
1425,43:20.1
442,43:29.6
920,43:34.0
1307,43:35.6
896,43:39.2
729,43:40.1
848,43:40.5
247,43:48.3
2287,43:50.5
794,43:50.7
1520,43:57.8
320,44:01.8
1467,44:02.4
887,44:04.0
2426,44:04.0
1672,44:06.6
1611,44:07.8
2186,44:13.0
1600,44:14.9
1635,44:18.4
2865,44:22.3
895,44:28.7
900,44:31.3
1477,44:34.2
906,44:34.5
902,44:35.7
515,44:36.9
267,44:47.2
465,44:54.5
1260,44:55.0
274,44:56.2
361,44:57.8
591,44:59.9
540,45:00.4
1129,45:07.8
458,45:12.8
1723,45:13.8
309,45:15.3
1148,45:17.0
972,45:21.7
1805,45:25.7
1846,45:26.0
651,45:27.2
422,45:31.1
518,45:33.5
894,45:35.7
703,45:41.5
893,45:42.5
1206,45:44.2
645,45:44.8
2940,45:46.5
2035,45:47.8
981,45:48.9
390,45:51.3
1000,45:54.4
872,45:55.2
407,45:55.5
872,45:56.4
996,45:58.4
917,45:59.0
1230,45:59.8
889,45:59.9
806,46:01.7
1769,46:02.6
703,46:03.6
743,46:05.8
906,46:31.7
850,46:32.6
1192,46:33.4
2079,46:34.6
1327,46:38.2
858,46:38.6
1145,46:41.9
822,46:43.6
314,46:45.8
2743,46:46.6
807,46:49.2
1575,46:55.6
2871,46:57.9
1164,47:01.4
525,47:03.6
1778,47:05.1
850,47:05.4
2856,47:19.0
714,47:19.7
761,47:25.8
498,47:26.9
2777,47:30.4
2310,47:31.4
353,47:48.7
463,47:49.1
905,47:55.2
969,47:56.4
463,47:59.4
162,48:02.9
1515,48:03.8
1498,48:04.7
608,48:06.9
1216,48:11.6
601,48:14.8
458,48:17.9
1483,48:21.6
1085,48:22.7
309,48:27.1
614,48:30.4
494,48:32.1
1032,48:35.9
542,48:36.8
464,49:00.4
79,49:05.8
270,49:15.0
220,49:16.8
2673,49:18.4
838,49:21.6
676,49:24.5
687,49:29.7
444,49:34.3
344,49:36.7
518,49:38.5
2971,49:46.0
115,49:48.6
367,49:51.3
2246,49:52.1
2877,49:53.0
561,49:54.4
1390,49:56.2
648,50:01.8
211,50:08.7
320,50:12.7
549,50:13.3
1121,50:16.1
356,50:22.1
915,50:28.4
1034,50:30.7
2084,50:30.9
1835,50:32.9
997,50:34.0
407,50:35.4
1285,50:38.4
1347,50:39.3
1292,50:39.9
779,50:41.5
1765,50:46.2
688,50:46.3
547,51:01.4
1368,51:07.3
358,51:15.6
473,51:28.1
484,51:43.5
1698,51:51.5
939,51:55.2
2464,51:57.7
2466,51:58.9
4461,52:00.2
1421,52:04.9
802,52:05.1
447,52:08.5
458,52:08.8
858,52:08.9
905,52:10.0
1318,52:13.1
802,52:14.6
1467,52:15.4
4453,52:17.7
295,52:19.1
1553,52:20.1
384,52:22.0
744,52:22.4
774,52:28.2
1590,52:35.8
903,52:36.1
338,52:38.1
742,52:40.6
1125,52:41.0
1437,52:44.0
635,52:44.2
1052,52:47.7
312,52:54.9
1347,53:03.0
2385,53:06.2
1269,53:09.0
323,53:10.4
702,53:11.9
1704,53:18.1
361,53:22.4
226,53:27.6
1521,53:35.8
1230,53:36.5
1230,53:40.2
1487,53:45.3
984,53:45.3
2352,53:46.1
190,53:46.5
1735,53:47.4
562,53:51.8
804,53:54.7
1394,53:54.8
2947,53:55.1
801,53:57.2
1385,53:57.8
431,53:58.7
656,53:58.7
427,54:01.8
230,54:15.2
2576,54:16.2
161,54:19.2
626,54:29.6
1299,54:36.7
780,54:37.6
821,54:41.7
1769,54:44.7
739,54:45.1
411,54:46.4
684,54:47.5
1212,54:51.2
2806,54:52.9
1460,54:55.8
2287,54:56.2
1064,54:57.5
496,54:57.8
513,54:58.7
502,55:00.3
873,55:02.5
719,55:03.4
1461,55:05.0
1792,55:06.4
8818,55:06.8
1610,55:13.5
1146,55:16.6
486,55:19.6
1616,55:19.9
1365,55:21.1
1567,55:26.5
7595,55:27.9
1588,55:29.2
443,55:37.2
1442,55:37.2
690,55:38.9
1133,55:42.0
116,55:42.9
1246,55:52.8
1941,55:57.1
1060,55:58.6
1818,55:59.3
